s,x_mid,y_mid,psi_mid,kappa_mid,w_l,w_r,x_l,y_l,psi_l,x_r,y_r,psi_r
173.23275053526788,-65.69819805206151,-43.31388252988254,-2.6129400932839655,-0.00946483314790764,6.004218264147471,5.978669964010917,-60.513630857380406,-40.285533149880536,-2.617929410747137,-70.86070460988024,-46.329346106025504,-2.6057541324415503
173.73720322227493,-65.44462012562252,-43.749967675179924,-2.6178008899387617,-0.009819916260288867,6.001547377860972,5.974898697274209,-60.247706844635076,-40.74819098818167,-2.6224159657864945,-70.61845754411273,-46.73841556827085,-2.608440414266155
174.24254097566637,-65.19276344982899,-44.18807030363293,-2.6229136738458028,-0.0104297693420306,5.999527765398424,5.971148846011148,-59.98232470768231,-41.21390461858383,-2.6243139824990394,-70.3785558153244,-47.148167613383016,-2.614686672124241
174.7487861311082,-64.94276540732855,-44.628279916885944,-2.6284134268517585,-0.011288072443394064,5.998593642423939,5.966811587631529,-59.716862168379066,-41.683273800752026,-2.6310320788227433,-70.14098049919211,-47.55768265140638,-2.615560160021982
175.2559537922319,-64.69482013248444,-45.07070667296284,-2.6343587821597287,-0.012146807778246133,5.995543827046311,5.960452034400705,-59.45416606710514,-42.15830375628792,-2.642654259014569,-69.9048007592075,-47.96606335626834,-2.621807258881534
175.76406089045972,-64.44913504365365,-45.51546593098398,-2.640752291912926,-0.013007737089219307,5.988845603978274,5.954869132008917,-59.19584328236795,-42.63984472173237,-2.6560266950032645,-69.6726233449611,-48.37477290041852,-2.627065832361467
176.27312861594316,-64.20592008863377,-45.96267442990376,-2.6475966142674547,-0.01386968259350107,5.979638989470644,5.947366867869133,-58.94117576593292,-43.12744081325299,-2.664117611719237,-69.44225057744228,-48.78260628599567,-2.627404688811584
176.78318279193266,-63.965387826637944,-46.41245032843052,-2.654894274334768,-0.014715793259804679,5.9711506184617855,5.93727363190154,-58.68759602229749,-43.619682278915256,-2.6682193462868344,-69.21323637657939,-49.18937376578899,-2.6329539445269177
177.29424963486778,-63.72774860392053,-46.8649054611097,-2.6625910393182783,-0.015378177430661923,5.963957482861568,5.928163524996971,-58.43500164825975,-44.11615692391609,-2.6738228711875025,-68.98873001429308,-49.597156799991055,-2.642771012711167
177.8063373295596,-63.49319122788235,-47.32011448784952,-2.670606658966162,-0.015913383543434502,5.9579422180492445,5.91947420501042,-58.183941945048296,-44.6166079636592,-2.678701963777015,-68.76816084448875,-50.00616556846268,-2.6505930285023522
178.31943835328664,-63.26188601463683,-47.77812001572393,-2.6789142077562067,-0.016453491726214863,5.954358024843351,5.910803581418795,-57.933568038456706,-45.12041291509524,-2.6822811029014813,-68.55122885313237,-50.416386741240736,-2.6603998800679274
178.83354497206136,-63.03400138723946,-48.2389590356472,-2.6875162654489837,-0.01699521809150323,5.951972175560044,5.902458812567874,-57.685163160392065,-45.628230707831946,-2.6913043030631005,-68.3383436116022,-50.8279691941639,-2.6677009034088237
179.3486527961114,-62.80970741934554,-48.702668596492906,-2.696414494422968,-0.017538290789962063,5.9488303792530965,5.892845907205806,-57.44068597351697,-46.14099110013287,-2.702188531913956,-68.12820097785973,-51.24023813329683,-2.671976600561651
179.86476097377766,-62.58917581986243,-49.16928579455435,-2.7056110012786005,-0.018054542356191514,5.944060716560432,5.881259108641336,-57.20114675334812,-46.659106402448316,-2.715043798101922,-67.92027799665821,-51.65294404067839,-2.6807030587730614
180.38187138265172,-62.37256781437133,-49.63884111095149,-2.715009250693697,-0.018266740394417662,5.937275316960428,5.872259175770656,-56.96736307998514,-47.182217418002836,-2.7247316708613467,-67.71858284718404,-52.06856354291017,-2.7015313005242114
180.89998437247905,-62.15999029924336,-50.11133435755079,-2.7245036357420447,-0.018366802615949824,5.931112998779304,5.869672529274855,-56.73733943910613,-47.70863607159357,-2.7348114945796484,-67.52646785516701,-52.48914306362695,-2.7215137501019617
181.41909883331675,-61.951518497895464,-50.58674711623008,-2.7340698933125447,-0.018472655510030588,5.924724053333195,5.8689693141740165,-56.511997003749016,-48.238564622712225,-2.7445300244771325,-67.33985126167627,-52.91283198946289,-2.7311327324274237
181.93921397966545,-61.747223984670676,-51.065058141731754,-2.7437106410463414,-0.018581003657583604,5.918760200491983,5.867932520617094,-56.290815368469104,-48.771735808528426,-2.752205302913835,-67.15677539074439,-53.33868644283148,-2.737538649479127
182.46032970442565,-61.5471789548104,-51.546245698363045,-2.753424006326413,-0.01868511852876505,5.912392658778727,5.863605403034414,-56.074646034559116,-49.308440883740786,-2.7635094132372555,-66.9745542073359,-53.76558483215223,-2.7391031748559813
182.98244661537157,-61.35145622069472,-52.03028755140553,-2.7632240522490017,-0.01889235990684347,5.906096034991353,5.856309670512374,-55.86310710718153,-49.84854641581233,-2.7721392420788282,-66.79354043303896,-54.19363735730618,-2.745116791679745
183.50557390476726,-61.16015952159585,-52.51718122112176,-2.7733050958491265,-0.019429342138292182,5.900856367712106,5.850330579068141,-55.654983756741004,-50.392764672884724,-2.7812092129303894,-66.61819749325429,-54.62340755851156,-2.7617555936586218
184.0297264001217,-60.97340316751042,-53.00693185357354,-2.783109194794831,-0.018106051384064334,5.8964026061485715,5.845962499132438,-55.45183495976402,-50.93815244991546,-2.788667181401572,-66.4477377465685,-55.05801411857212,-2.774136908897229
184.55485822191827,-60.79103260526321,-53.49937711153386,-2.7926472900591657,-0.018165702006897596,5.893014936440024,5.842167893678674,-55.25316715063001,-51.4845145237911,-2.798691035408436,-66.28111537401908,-55.49685474348367,-2.7834495000084276
185.0809548931,-60.61303582431588,-53.99444557852311,-2.8021243971478595,-0.017856915686204452,5.890171480780716,5.840186586044685,-55.05900546332505,-52.0331024616273,-2.803875994097294,-66.11993383544886,-55.93914443819159,-2.799261690908284
185.60799955268914,-60.43940006880108,-54.492064585531296,-2.8114865254394807,-0.01764579066441624,5.889357149953269,5.839301849235751,-54.868021395666204,-52.58306816849862,-2.8107788453644127,-65.96342602961197,-56.38483590578512,-2.8077846302801848
186.13597397808007,-60.2701093824714,-54.99216025431491,-2.8207292469141585,-0.017337170322315937,5.888871959154867,5.838127897618163,-54.68178504061433,-53.13489236800226,-2.821694172536728,-65.81027946384239,-56.83342417304823,-2.819852501936717
186.66486414022216,-60.10512696198525,-55.494657711093964,-2.829785776726971,-0.016895136364933,5.887244614870651,5.838365533475972,-54.50176050080682,-53.6885753605174,-2.831902985538141,-65.66197125137413,-57.28574499148161,-2.829830208448183
187.1946641007566,-59.944380985541045,-55.999481346888935,-2.838623960545749,-0.016454373814024953,5.886795757033466,5.840029171607942,-54.32569950680364,-54.24312639258145,-2.8362735830180927,-65.51842586430125,-57.7418832565524,-2.8426918929848366
187.72536670198707,-59.787791273137216,-56.506554487677406,-2.8472431192995042,-0.016013729621449504,5.889145747236278,5.843445278306939,-54.151931464394764,-54.79801070761421,-2.8401951029228316,-65.3799161418503,-58.20183976552545,-2.855255857684792
188.2569612381041,-59.635276418726605,-57.01579932944361,-2.855643208149557,-0.015575228123237977,5.893502391266043,5.847237764926116,-53.981083956033245,-55.35342812219771,-2.845297324406981,-65.24508286370524,-58.66512074428499,-2.8598604269545023
188.78943349870343,-59.48675379772278,-57.52713694691058,-2.8638225907090558,-0.015160809138031169,5.900359903637877,5.84941524468692,-53.81255879561558,-55.90918822382963,-2.8491585005074533,-65.11195688511214,-59.13111603979208,-2.8724096860871464
189.32276303407974,-59.34215229815128,-58.04048796718779,-2.871872113752271,-0.015032663153335617,5.9080834485388465,5.855511305213004,-53.64767324617116,-56.466207699427855,-2.8586840470832855,-64.98595993164275,-59.60075975172426,-2.885367022012507
189.85691188072101,-59.201466625543134,-58.555775266710086,-2.8799238258219013,-0.015096921017602695,5.91574192430246,5.863269315678699,-53.48709886656513,-57.02541464577708,-2.8657591364302135,-64.86514796398659,-60.07256159468998,-2.895414728987303
190.39182906920095,-59.064744295046836,-59.072923074385216,-2.888005928006772,-0.015127375638424654,5.923907002497221,5.872818292352516,-53.330290821742885,-57.58674760131756,-2.8739213299476623,-64.74974293538119,-60.54628153531278,-2.9091296673739526
190.92746129011917,-58.93203996578891,-59.591854532521346,-2.896165824063912,-0.015260900834811991,5.931727882672455,5.88489584540296,-53.17806398238499,-58.15062031960356,-2.882351728875576,-64.64058729450188,-61.02170994726963,-2.9197595191233674
191.46375473152287,-58.8034070462538,-60.112491328130716,-2.9042216099584484,-0.015026343754416562,5.938820390589966,5.895199132238684,-53.03111398664024,-58.71598838662852,-2.890409709280843,-64.53330200821961,-61.498736809128445,-2.9217129969943505
192.00065560400753,-58.67889879252127,-60.634754190456384,-2.912878879504534,-0.016808141662001536,5.946788122988096,5.904006419958593,-52.886972048765905,-59.28646877012295,-2.8978775408307174,-64.42915791927139,-61.97333993001108,-2.9319502801376807
192.53813428948726,-58.558841258564755,-61.15865089477462,-2.9213668008138383,-0.015020669489744506,5.954958063081918,5.915100654796699,-52.7477065287294,-59.85779014712875,-2.9070254629734844,-64.33108121079228,-62.45080479051798,-2.944127467687491
193.07607149698896,-58.4430291911562,-61.68397211373821,-2.929624688276098,-0.015602445415919734,5.962994448352973,5.923913779943232,-52.61349383796913,-60.429452142980274,-2.9150988951256256,-64.23435854900083,-62.930270128327095,-2.941015755838527
193.6143833178836,-58.331521916767635,-62.210606764606794,-2.9380081334375747,-0.01555287343100766,5.971399765574696,5.928839949515756,-52.483442610482534,-61.00330249984769,-2.922827757689312,-64.13792034598126,-63.40930623828632,-2.9463034494563636
194.152985509411,-58.2243765471923,-62.738442432349316,-2.9464209797408607,-0.01567334689385885,5.980378840450502,5.936842917482294,-52.357538844390305,-61.578637946977274,-2.9303591738115786,-64.04850488306111,-63.88980378057568,-2.965006621230781
194.69179395200553,-58.12164788801816,-63.26736552356025,-2.954890859033351,-0.015734342431745436,5.989800388967033,5.944384168560473,-52.2359395186761,-62.155544633881334,-2.938801824353411,-63.96272928964972,-64.37075629882813,-2.963953974497421
195.23072743145565,-58.0233779668522,-63.79726230536852,-2.963331437993193,-0.015549252218113858,5.999058678342332,5.94914626151819,-52.119383376659584,-62.733517549719515,-2.9466027706449913,-63.87825107737384,-64.85215666056554,-2.9732003400001146
195.7697217694562,-57.92954052427534,-64.32802381445877,-2.971586295717046,-0.015074061891081632,6.007172640756948,5.956336537277674,-52.00896913902333,-63.311678593584546,-2.9580688131144743,-63.80000867501149,-65.33576814537881,-2.9896137551431967
196.30873048330685,-57.84003081269603,-64.8595469591735,-2.979588113815619,-0.01460964987102691,6.013547549566468,5.968420062148897,-51.90522501267031,-63.889580853127555,-2.9684601803991786,-63.73030002731041,-65.822234144934,-3.0067926018689692
196.84770727657556,-57.75472866899883,-65.39172932568928,-2.9873407897620448,-0.014148009132975061,6.019597838326545,5.9782290162881555,-51.80660301106769,-64.46687296243772,-2.9762449780678004,-63.661976687191604,-66.31022974634634,-2.9937542240454746
197.38660244591267,-57.67351254322207,-65.92446808228142,-2.9948349576866664,-0.01367103135971449,6.025452404665398,5.976118095955421,-51.712831319340644,-65.04335740356082,-2.9841549084577963,-63.58538978229514,-66.7983645332043,-2.9814822766719256
197.92536305242564,-57.59625958963306,-66.45766006785904,-3.0021063051498302,-0.013335685820466642,6.031233619718013,5.974380557336392,-51.6236040724125,-65.61911069648508,-2.9927847812524075,-63.51261422744574,-67.28830490382173,-3.0151945822408033
198.46393720078916,-57.52287880297816,-66.99121057499202,-3.0092583532517847,-0.013461770030066612,6.03541491559173,5.986191218026055,-51.540234009733055,-66.19484729030071,-3.0042858875067773,-63.456730281751256,-67.78107887201035,-3.0416379985904927
199.00229052003095,-57.45344371166825,-67.52506600417493,-3.017140522905546,-0.015445550704291792,6.038521834829621,6.003520719780726,-51.4616248688334,-66.77549752540645,-3.0094697070613305,-63.410532144245984,-68.2702897553296,-3.051802819260155
199.54038310727242,-57.38834133904995,-68.0592043513036,-3.0250743861810077,-0.014270445193063981,6.042644556857045,6.0174511791425935,-51.386669397268165,-67.35671795019444,-3.0165249808466834,-63.36499072874799,-68.75876190146417,-3.041304655137835
200.0782094716448,-57.32745695322814,-68.59357201457526,-3.0330140180247342,-0.015185546406711357,6.047617953808694,6.022363000817774,-51.315452642352476,-67.93821937572984,-3.022773270548181,-63.31435503427711,-69.24618788991926,-3.035876723174159
200.61575403290925,-57.27092574848727,-69.12813422240573,-3.041269848662826,-0.015540156062737363,6.053467149536657,6.022463209085943,-51.247896117523744,-68.52185161911349,-3.029671984897276,-63.26310733032484,-69.7313116383294,-3.0377865419163825
201.15300331690085,-57.218881400687536,-69.66285514874069,-3.049753402902347,-0.0160269817440174,6.059356547405043,6.020412724881541,-51.18506056116659,-69.1071503303856,-3.0416072086935086,-63.21392253710395,-70.21498842123077,-3.042068360169619
201.68994024430148,-57.17145251940986,-70.19769153410024,-3.0584721560524386,-0.01644393860856337,6.0625730135885245,6.017686151777821,-51.12981066085811,-69.69434751845368,-3.054151387758002,-63.16836248894242,-70.6973088262545,-3.05481688301487
202.2265399967783,-57.12876024591775,-70.73258850284236,-3.0674133659036444,-0.016874798232028452,6.064281441079424,6.017200245384951,-51.08115571220842,-70.28315686123413,-3.0652785762298995,-63.1294130582565,-71.1785308969156,-3.0637693114607565
202.76277864407658,-57.090923402649665,-71.26748874501115,-3.0765791052038933,-0.01730419840762935,6.064791665702071,6.014239124718306,-51.03894443685418,-70.87347282409131,-3.076002008581412,-63.09245662660187,-71.65822038065156,-3.0673331817716014
203.29863539580953,-57.058059706177524,-71.80233484337568,-3.0859690128915114,-0.017735744139751444,6.065358634896013,6.010393100943511,-51.00208172994462,-71.46513146069742,-3.083948805197082,-63.059157157926165,-72.13648241928387,-3.0777072453227543
203.83409268884637,-57.03028571736506,-72.33706929463753,-3.0955830559665936,-0.018156785252492758,6.066726536176948,6.009403246794881,-50.96997932386845,-72.05804011749352,-3.091269051193148,-63.03332948412766,-72.61346198072299,-3.092614525771438
204.36913235293392,-57.007711901547,-72.8716304172274,-3.1053860856443474,-0.018472213783165405,6.0689024722009774,6.0079148442801795,-50.94278690415511,-72.65194429318176,-3.0984271380010036,-63.011689241466584,-73.08910887099755,-3.102049469779435
204.90371981349864,-56.990423026699524,-73.40593605466518,-3.115326390790202,-0.018722166740351657,6.072325432841727,6.008999245447575,-50.92019217237128,-73.24645709837984,-3.109555017841563,-62.997349537270445,-73.56375185992496,-3.1190660215056036
205.43781036052383,-56.978485616887696,-73.93989093180751,-3.1254212024318817,-0.01903194278738606,6.072364094250474,6.010085163827698,-50.906915515009366,-73.84169627248455,-3.1270850939371546,-62.98778493162895,-74.03707849434558,-3.1240793557066953
205.97136056274897,-56.97196207932535,-74.47339897747041,-3.1355668482186383,-0.019221281400198777,6.070243400839358,6.011801479400712,-50.901828884424184,-74.43682109354154,-3.1372282798850657,-62.9836544138074,-74.50962470388632,-3.1402291600254397
206.50432644224227,-56.97094660350084,-75.0063613559707,3.1367902791611844,-0.020994925481500247,6.068347942066608,6.015738864642153,-50.90266863784767,-75.03550372293383,3.135505189669816,-62.986616098384715,-74.97747163652457,3.128798359509164
207.03663921668758,-56.975749318467564,-75.53864989968395,3.1261160929041925,-0.019335507376039215,6.067680545496739,6.019303883990092,-50.90879543581333,-75.63255297709004,3.127907150141964,-62.994332333183564,-75.44549549672703,3.1213459177934992
207.56829298521492,-56.98611085727462,-76.07020032202104,3.1157303003881873,-0.019658062393189558,6.068662529508228,6.020757782941745,-50.91947776143933,-76.22713272012028,3.11933496087834,-63.00485522646631,-75.91450671529016,3.116949744782567
208.09925064667846,-57.00197886649655,-76.60091844840991,3.105374259232316,-0.019366028535236942,6.069775567915958,6.0189937446839235,-50.93618394450114,-76.82070791395402,3.1075919077982315,-63.01702526870834,-76.38296781688243,3.1147645384958045
208.62947338888458,-57.0232827019515,-77.13071072556905,3.095136263605184,-0.019242456970817466,6.0698723649410296,6.014885272557661,-50.95995914672845,-77.41259366466277,3.0956353775128296,-63.03167849058641,-76.85138136952969,3.102219388088418
209.158921788775,-57.049950678588345,-77.65948480911604,3.084992199736524,-0.019076044286828426,6.068417140651808,6.012093118778632,-50.99125136826919,-78.00277660933102,3.081105378246744,-63.05241616308966,-77.3193792722076,3.093258357190864
209.68755578117782,-57.08191013682479,-78.18714961597402,3.0749454798344287,-0.018902276312745842,6.064829869279815,6.008655147506152,-51.030544801938156,-78.59105421738505,3.0686518505593336,-63.07722546348944,-77.7869861299935,3.083511033997622
210.21533899249727,-57.119076656571245,-78.7136204216712,3.06508185469363,-0.018432805238416176,6.060541755484672,6.005702473471417,-51.076265159093275,-79.17686503947185,3.057990740147018,-63.10720930565035,-78.25456750871501,3.0707151333235876
210.74226004303284,-57.1612975459073,-79.23884522310401,3.0555831927028736,-0.017618486162293737,6.056001233314733,6.003665495003934,-51.12768252729447,-79.75907665725539,3.047913231239769,-63.14277028704748,-78.72310960973432,3.06126658647121
211.26833513952215,-57.20833880736046,-79.7628110851224,3.0465254306741887,-0.016813445043988517,6.051303207491803,6.001801064363473,-51.18436017520419,-80.33722552463905,3.039433984466797,-63.18303882262611,-79.19309559140716,3.052844163339923
211.79358057714947,-57.25995285872892,-80.28551275999203,3.037905093897903,-0.016007803391395164,6.045601881065503,5.998308885804999,-51.24682033740604,-80.91124384069035,3.028002402061598,-63.22604638320314,-79.66467659259034,3.047894671590383
212.31800680488496,-57.315894490259495,-80.80694526448211,3.0297198851633045,-0.015205150458742765,6.0387415503728965,5.993806811877365,-51.31490252813689,-81.48110769501346,3.017618753759038,-63.27223261146468,-80.13779932824295,3.0389017625178654
212.84161879467177,-57.37592082337234,-81.32710386744529,3.0219671181623546,-0.01441592686775093,6.031104555509187,5.990086290151922,-51.387918194505,-82.04685846184637,3.007872075166076,-63.32319832825447,-80.6122444103567,3.0305251841539316
213.36441785533898,-57.439796058980306,-81.84598494439213,3.014610256150358,-0.013730974987743937,6.022318878385432,5.985994037544056,-51.46596550223423,-82.6086599421759,2.9988007740683607,-63.37759424205617,-81.08791017593326,3.0259255393457076
213.88640781370577,-57.507309260580335,-82.36358939257843,3.007608535696302,-0.013093160449502803,6.012101381602754,5.980744737372803,-51.549091050493296,-83.16670755552641,2.9893867512419665,-63.43445185886385,-81.56465996313838,3.019606925161474
214.40759332065798,-57.57826604247259,-82.87992112517543,3.000950828067716,-0.012453222957325235,6.0016412501710565,5.975250303089693,-51.63588361803878,-83.72122298392469,2.9839385860294714,-63.49451809796841,-82.04231871327885,3.013541933546998
214.9279763332385,-57.652475547061854,-83.39498473571358,2.9946351527719557,-0.011816293615560037,5.992017744041896,5.968345696172808,-51.7250447663781,-84.27239056263501,2.978990624989354,-63.55648943694609,-82.52104518569966,3.0125800146020407
215.44755569454406,-57.72974839171232,-83.90878509737831,2.988663364244145,-0.011173994728816845,5.983070931975791,5.958847353794664,-51.81650534902371,-84.82020952932447,2.973119206428113,-63.61905056744864,-83.00105073717532,3.0110137591434807
215.96632735178574,-57.80989668476736,-84.42132735322363,2.9830197145221415,-0.010605540223180212,5.974957396523662,5.950119063333957,-51.90990328554706,-85.36482816373187,2.9713852885837144,-63.68536338159608,-83.48174874432137,2.9976043183733774
216.4842870755128,-57.89275313105638,-84.93261634299371,2.9776171585972975,-0.010344746575944006,5.9704698973083214,5.944650646240977,-52.002370430495695,-85.90724572670848,2.9728445301186053,-63.75766291701497,-83.9622017365391,2.990288599749046
217.00143916671215,-57.97823519925577,-85.44265402994439,2.9721371715284945,-0.010704314761151034,5.967565372280395,5.93881517954367,-52.096144795789904,-86.44905800345344,2.966069826477994,-63.83198720636656,-84.44109865153305,2.9834911951499317
217.51776786957706,-58.06636264182547,-85.95140568708041,2.966827063910852,-0.009955195173329564,5.962814517334594,5.934620877617205,-52.19437774253654,-86.98820379214182,2.958656008824896,-63.910583365959326,-84.9195098160477,2.9740850962948446
218.03330580887513,-58.15700083912621,-86.4589128316399,2.961684458423699,-0.009968674504604522,5.958341740402917,5.931604110417285,-52.294825993062396,-87.52509404025518,2.9537517853084743,-63.99286959722561,-85.39751603450951,2.968291615678775
218.5480600742245,-58.250097992948994,-86.96517788462836,2.9566030485563157,-0.009776322560465693,5.953076565457018,5.928213359179704,-52.398591851314926,-88.06016485651995,2.946067729599573,-64.07716514028613,-85.87476415930159,2.964790018579655
219.06203754176926,-58.34560194007029,-87.47020391080665,2.9516195240768877,-0.00959454695818099,5.947422836941084,5.923595325596461,-52.505177346701366,-88.59327068110117,2.942561280894666,-64.16262769547674,-86.3516365492382,2.9641697754267535
219.57524826654554,-58.44344975002105,-87.97400003928294,2.946783428611443,-0.009250646626871199,5.942649661366591,5.916897884630067,-52.61320757999385,-89.12437442902609,2.9394578567472216,-64.24842724801846,-86.82861066230953,2.9610455077737496
220.08771056873354,-58.54355094778462,-88.47659021586428,2.942128993333051,-0.008912301720249267,5.938579986572581,5.912387469554893,-52.722715239275814,-89.6532821515336,2.9354489100648435,-64.33871345854294,-87.3050881612135,2.948798292446495
220.59944364318002,-58.6458095184338,-88.97800170916906,2.937654619782535,-0.008573010552420886,5.934819727866248,5.91050413139522,-52.833979351567336,-90.17996481749283,2.9314397476988825,-64.43382799032457,-87.7809631733269,2.9402557258098914
221.11046544852582,-58.75013049139788,-89.47826165858403,2.933359657182036,-0.008234518783796042,5.931621158252761,5.910041031708238,-52.94664577300129,-90.70451395251423,2.9294804784028394,-64.5325012628176,-88.25647065423595,2.933274967369857
221.62079276867317,-58.856419909808835,-89.977397074796,2.9292431097594083,-0.007894057624387274,5.930683359177702,5.910664002430273,-53.05894901025908,-91.22733158336077,2.9300862843698248,-64.6343211187948,-88.73168179078301,2.9279924325611035
222.13044172039818,-58.96458394981937,-90.47543548486692,2.925311826820505,-0.007524392827873166,5.931119740295335,5.910842089033967,-53.171645469222284,-91.7482454210862,2.926656583495031,-64.73771720114583,-89.20697710402652,2.926637946444144
222.63943063270926,-59.07452347416017,-90.97240903777264,2.921590714826305,-0.007095441006544563,5.931118473178451,5.909994666578955,-53.28636259394885,-92.26676600849979,2.9212488930406435,-64.84206969432832,-89.68266194736465,2.9239031496772343
223.14778252642697,-59.186129175977726,-91.46835817733728,2.9180921287005157,-0.006667225898810173,5.9310450072670395,5.910761985421902,-53.40260376831441,-92.782941281268,2.919035468019195,-64.94987605017151,-90.15827069226995,2.9149694340147683
223.6555204890293,-59.29929032014906,-91.96332500547324,2.9148151140314162,-0.006239341905876878,5.931786715407346,5.912357798979182,-53.51938114956164,-93.29702047927618,2.9169119725202277,-65.06026803253924,-90.63399790483413,2.912858695952492
224.1626664350031,-59.4138972110395,-92.45735138990341,2.911758872911072,-0.0058118268119816945,5.9324072916128765,5.913523981070458,-53.63748686526787,-93.8088467805149,2.9132301887667964,-65.17192079659426,-91.11015791349016,2.9095003407762157
224.66924119237402,-59.52984114723382,-92.95047897394555,2.9089226094784584,-0.005375813571484905,5.932948418547096,5.915028557832931,-53.756760681268425,-94.31847709917427,2.9103895060854086,-65.28548461719932,-91.58661274640612,2.906076606151125
225.17526565177482,-59.647011418809925,-93.44275098702391,2.906330639716545,-0.004851063913440979,5.933437790219692,5.916069766238167,-53.87702026020461,-94.82582222164042,2.9061571649907014,-65.40011298518239,-92.06372820041014,2.9047252035045448
225.680766208336,-59.76528019903337,-93.93422142722213,2.904043996798995,-0.004194656921501881,5.932508198019779,5.918610194365903,-53.99937019974447,-95.33026419149267,2.9015073723684903,-65.51768248192927,-92.54144915273285,2.89499483373391
226.18577744690003,-59.88449469758443,-94.42495982022547,2.902090769521301,-0.0035394236805862856,5.931635929231665,5.922975539802887,-54.12216985509129,-95.83205512848943,2.9029768104169174,-65.63840635057193,-93.01991891878595,2.895200395149841
226.69033477902707,-60.00449765162587,-94.91503872627926,2.9004698945977783,-0.0028844492430353534,5.933360804280386,5.925819943511552,-54.24278612788345,-96.3318840780889,2.905160532036807,-65.7588864680825,-93.49999407964857,2.8960160449526517
227.19447259287924,-60.125132869055705,-95.4045303425321,2.8991804096925256,-0.002230117287756388,5.9354500150655385,5.9279226541998025,-54.36322500978149,-96.8293056590559,2.9033268969716666,-65.87973345430322,-93.98156193162335,2.895041041863109
227.6982244416623,-60.24624512399127,-95.89350654422759,2.8982210068867573,-0.0015992567423018013,5.937160723620157,5.930165452608267,-54.484046554033725,-97.3242214349298,2.9003384175215037,-66.00165456653632,-94.46447734789466,2.893366445301619
228.20162290142773,-60.36768781406459,-96.38203665739834,2.8975302281618793,-0.0011763003714787643,5.93743156308948,5.932342277738787,-54.60621611326988,-97.81679705806214,2.8954639198197336,-66.12422105397538,-94.94850606545089,2.894489657278352
228.70469828421577,-60.48935857157568,-96.87017706849267,2.8969800530979235,-0.001010392396418308,5.935224518241515,5.933222379197852,-54.7308184559256,-98.3075725667408,2.8895968875879925,-66.24595614942207,-95.43326644923089,2.8972697625478325
229.2074784008295,-60.61121081864451,-97.35796787487041,2.8965138724227275,-0.0008436631859335839,5.930910469911969,5.932244024010054,-54.857526551566394,-98.797001007529,2.887968675258228,-66.36618879084132,-95.91861117831029,2.900754437427042
229.70999052719938,-60.73320990957612,-97.84544572640132,2.8961316554742265,-0.0006772397243237449,5.927333583269926,5.930005188368962,-54.98354575652422,-99.28580871345338,2.891299285442763,-66.48546558744322,-96.40443352987815,2.9001309196357283
230.2122619243638,-60.85532138187989,-98.33264726862495,2.8958332041273547,-0.0005108641050220627,5.925832345102945,5.9279409887008905,-55.1075434933831,-99.77436094573828,2.8946886709611745,-66.60514455521451,-96.89042057323192,2.90069736391213
230.71431985843972,-60.97751093688646,-98.81960915702598,2.89561797637945,-0.0003611316893761184,5.925722253384949,5.925434679156419,-55.230150256309074,-100.26253307449863,2.8962568540019626,-66.72459269909017,-97.3767552643899,2.9004227612628495
231.21619004862387,-61.09974950817863,-99.30636517274738,2.895443694943631,-0.0003529647071432188,5.925930791321561,5.923035099409877,-55.35243813755169,-100.75034154118116,2.8948045549067727,-66.84425246884672,-97.86309439991334,2.900523488371866
231.71788981129598,-61.22203553105791,-99.79293354367996,2.8952289370501907,-0.0005029157045902758,5.924659686532515,5.920247134890748,-55.47626712288708,-101.2378341634077,2.8908006029068956,-66.9635246217381,-98.34910905303629,2.901572586394397
232.21942656090616,-61.344399942898264,-100.27931411512942,2.8949391325759413,-0.0006524932920356839,5.921772480121772,5.917169132661911,-55.60185033956764,-101.72517488284355,2.888342480365906,-67.08248551941624,-98.83457730135216,2.900133379418129
232.72080579184217,-61.466880440094855,-100.7655030273727,2.894574390272928,-0.000802116225550761,5.918450196371807,5.9152597038767905,-55.72808002383192,-102.21264590533391,2.888411253597228,-67.20258720868804,-99.31914026892557,2.896386800644316
233.22203318263487,-61.589514693991035,-101.251496580002,2.8941347680464125,-0.0009516633751987518,5.915738453070525,5.914385606723532,-55.85398016721613,-102.70049800764457,2.889581101013206,-67.32373758452744,-99.80282651864681,2.897326520801302
233.72311460137988,-61.71234035457207,-101.73729122798174,2.8936205420099537,-0.0010938386182159502,5.91377077776867,5.912321929844697,-55.97945918866322,-103.18875888162003,2.890600900288142,-67.44381698971912,-100.28617917755768,2.898237251587634
234.2240562872323,-61.83539272849141,-102.2228843490785,2.8930500124257934,-0.0011753634604589318,5.912772498383617,5.9104954333968145,-56.10430820501754,-103.67737697623062,2.892270275091672,-67.56427015674754,-100.76895186088585,2.894629097562482
234.7248655966127,-61.958694855832036,-102.70827753245649,2.8924568425125976,-0.0011929199940758247,5.9128684728057825,5.910188242717745,-56.22838109052078,-104.16619307451813,2.893303651344187,-67.68641114084447,-101.25102284546371,2.8927582016101208
235.22555110284694,-62.082255819482036,-103.19347713768968,2.8918550065985222,-0.0012105404028226658,5.9131010748515305,5.909957227107931,-56.35259513172781,-104.65489861167113,2.892061839049358,-67.80887019015209,-101.73283266490363,2.8925440964078684
